"Gene","logFC_12649","P_12649","logFC_21138","P_21138","logFC_53987","P_53987","MetaP","FDR","Direction","MeanLogFC"
"STXBP5L",-0.0717762042223677,0.234545297997978,-0.196043854,0.0193415285580872,-0.125554232406177,0.035081240128055,0.0076372470421511,0.0430911429002256,"Consistent",-0.131124763542848
"PGAM1",-0.0709976190470272,0.234583780980312,-0.18002257,0.0116173136243945,-0.0986333967843223,0.0584707626213574,0.00764495848656926,0.0430911429002256,"Consistent",-0.116551195277116
"NRXN3",-0.10821843887066,0.293545932399313,-0.423156144,0.0165130747033267,-0.1447024288038,0.0329011042941364,0.007650179038257,0.0430911429002256,"Consistent",-0.225359003891487
"DYNLRB1",0.0420191596668609,0.550085374807988,-0.168202974,0.0333250558491766,-0.0960975213962509,0.00867662407425086,0.0076338746156053,0.0430911429002256,"Mixed",-0.0740937785764634
"PKM",-0.0941962175358491,0.237808766576983,-0.231288782,0.00416129466275505,0.113933215324662,0.161573805221283,0.00766581493081806,0.0431310628100555,"Mixed",-0.0705172614037289
"MRPS30",0.0943180447040373,0.262079141002213,-0.37449026,0.0118668200186142,-0.152839019071781,0.0514234164961501,0.00766722796430966,0.0431310628100555,"Mixed",-0.144337078122581
"KLHL20",-0.102074920425279,0.0257943029478593,-0.117605666,0.178603184573896,-0.192316089080291,0.0348152191992668,0.00768489361972591,0.0431523687235659,"Consistent",-0.137332225168523
"RNF19B",-0.1653831655738,0.0414919435069433,-0.228655836,0.0300259959139754,-0.0984387220826468,0.12916408059107,0.00770495082277745,0.0431523687235659,"Consistent",-0.164159241218816
"EIF3G",-0.102501170199915,0.0490236350655653,-0.02961033,0.600893572712074,-0.146435630925755,0.00545892437519677,0.00770081323055017,0.0431523687235659,"Consistent",-0.0928490437085565
"R3HCC1",-0.0720648926866447,0.110375397502072,-0.0229876,0.711005128812232,-0.162569458268914,0.00205106034092317,0.00770665413192028,0.0431523687235659,"Consistent",-0.0858739836518529
"SYNJ2",-0.117874297775173,0.144995670033935,-0.210398754,0.0199839963643994,-0.266369542761505,0.055634061879742,0.00771591517048258,0.0431523687235659,"Consistent",-0.198214198178893
"ATXN1",0.110909112319701,0.147974418618419,-0.121024196,0.136111881285378,-0.208164455243249,0.00799827558829633,0.00771168286125757,0.0431523687235659,"Mixed",-0.0727598463078493
"NID2",-0.0680583148155183,0.161783826490352,0.0372340614213549,0.52659797064265,-0.259181989291212,0.00189466124416548,0.00772395451670232,0.0431523687235659,"Mixed",-0.0966687475617919
"ELP5",-0.0973088661452879,0.174848911507862,-0.107982707,0.029439396357407,-0.207348364289151,0.0313181490774326,0.00771605354474468,0.0431523687235659,"Consistent",-0.13754664581148
"MAP3K7",-0.0728288011268976,0.220667528307676,-0.220096661,0.140661981893152,-0.237426745505193,0.00517949390722018,0.00769929248728061,0.0431523687235659,"Consistent",-0.176784069210697
"LYPLA1",-0.0794388609188541,0.331152454189171,-0.276488111,0.0639358914943405,-0.218213948429416,0.00760198763805523,0.00770632064900512,0.0431523687235659,"Consistent",-0.191380306782757
"SLC25A32",0.0295360982654911,0.792513799412729,-0.375047517,0.0186937382170635,-0.153052884865577,0.0108797242440798,0.00771510466498469,0.0431523687235659,"Mixed",-0.166188101200029
"BLTP2",-0.0818133324170631,0.297708731530968,-0.158619458,0.0848983680177564,-0.248255522850901,0.00640249706427146,0.00773947582955913,0.0432192826956765,"Consistent",-0.162896104422655
"FKBP1B",0.187682149755254,0.0540187466104356,-0.237917221,0.0315253650072355,-0.0963437254099482,0.0951048025769959,0.00774468410828031,0.0432297816426528,"Mixed",-0.048859598884898
"FBXW10B",-0.0842933574607665,0.0739941713642172,-0.063876977,0.12432546368996,-0.115435540726284,0.0176206046236524,0.00774996055664184,0.043240651920198,"Consistent",-0.0878686250623501
"ZNG1A",0.110889590057973,0.114059077599067,-0.244875721,0.0131950761469978,-0.101444886389114,0.10806730048264,0.00777070687035532,0.043300605550856,"Mixed",-0.0784770057770469
"SLC25A16",-0.115612008514806,0.0219111239822381,-0.211676108,0.14446211391805,-0.128630047415809,0.0515606321086862,0.00779212336336574,0.0434007286783841,"Consistent",-0.151972721310205
"BRWD1",-0.0352212033629344,0.411240910826907,-0.310564255,0.024152446318694,-0.193352774457185,0.016440147708595,0.00779535761079914,0.0434007286783841,"Consistent",-0.179712744273373
"ZNF41",-0.0346434257587926,0.294851485321949,-0.223706969,0.0204613067304608,-0.124989127158088,0.0271000733600781,0.00780313774578227,0.0434254310968149,"Consistent",-0.12777984063896
"COA1",-0.0591291100489926,0.0635041942742404,-0.240712923,0.00988088741830175,-0.0902607490117973,0.260843452915114,0.00780988207558583,0.0434257526882638,"Consistent",-0.13003426068693
"TBL1XR1",-0.0284156710986485,0.843832385568347,-0.116553592,0.0760514005617277,-0.241318656470545,0.00254979451708738,0.00780831106850113,0.0434257526882638,"Consistent",-0.128762639856398
"BCL2L11",-0.0872593277251816,0.046925784629439,0.0953619670823906,0.16285623259994,-0.120950510968055,0.0216395706265321,0.00787438447855471,0.0436722374004898,"Mixed",-0.0376159572036152
"SYT2",-0.132076433095685,0.10442576060239,-0.228224124,0.0197427776763764,-0.136952398286311,0.0803775013038222,0.0078871816233504,0.0437058882703491,"Consistent",-0.165750985127332
"MAP2K5",-0.0801916741305622,0.16353420962572,-0.230123871,0.0150524081596958,0.0894941002584249,0.0673112130256163,0.00788648213328172,0.0437058882703491,"Mixed",-0.0736071482907124
"AARS1",-0.0657051431814981,0.321796160479171,-0.23708528,0.00162424567141054,-0.045838963851752,0.317227448310951,0.00789083924818241,0.0437075100190368,"Consistent",-0.11620979567775
"BRSK2",-0.0799410800470968,0.266513784682819,-0.040845493,0.598454460566982,-0.263156933680357,0.0010413281091485,0.00790147800376437,0.0437477825195633,"Consistent",-0.127981168909151
"HTR7",-0.114691315592159,0.00767541306965031,-0.07253923,0.146271447858425,0.0786753360711892,0.148873159738261,0.00794124873758808,0.0439492457829278,"Mixed",-0.0361850698403233
"SHFL",0.10931060517817,0.0259898578756459,-0.11856371,0.0880112266090879,-0.116076973674314,0.0732891446451063,0.0079602472621586,0.044023264077281,"Mixed",-0.0417766928320479
"TRIO",0.0824569854175587,0.0932564099034875,-0.0984576,0.169389069415539,-0.194157991058521,0.0106144304250446,0.00796140174898246,0.044023264077281,"Mixed",-0.0700528685469875
"CD47",0.054179763325064,0.483819862530696,-0.22691958,0.0693416834013105,0.140463362355525,0.00502174562109919,0.00799168667696417,0.0441719226583351,"Mixed",-0.0107588181064703
"FANCF",0.0383355881016758,0.289830419033028,-0.141694521,0.0372099506385972,-0.186510242703778,0.0156446100694272,0.0080009904971537,0.0441859775910598,"Mixed",-0.0966230585340341
"TLK2",-0.0884464822242395,0.0613763716212029,-0.161618354,0.103256783101386,-0.0860234860617854,0.0266738175601544,0.00801327221008186,0.0442295344590134,"Consistent",-0.112029440762008
"YLPM1",0.0909539659173753,0.163997506850526,-0.139720621,0.0201648013056297,-0.108520851716982,0.0511377019213491,0.00801573055019767,0.0442295344590134,"Mixed",-0.0524291689332022
"PRKAA1",-0.106085006497087,0.0189742558919174,-0.100572607,0.132566478696223,-0.134318514118139,0.0673146629372467,0.00802360210953758,0.0442541689175302,"Consistent",-0.113658709205075
"DLGAP4",-0.0551133077501333,0.286867198966612,0.153571665563808,0.0843367065894932,-0.198569507397891,0.00700289613518273,0.00802752880472035,0.0442570338049714,"Mixed",-0.0333703831947387
"DAPK3",-0.161523578029579,0.1399022462403,-0.361628037,0.00459856585701588,-0.050031389549245,0.263558463470173,0.008032660766484,0.0442665382672298,"Consistent",-0.191061001526275
"FGF14",-0.0156460760506052,0.914130253190445,-0.521392247,0.00980793005186155,-0.286387028809193,0.0189257412469307,0.00803728682005711,0.0442732478819855,"Consistent",-0.274475117286599
"MRPL48",-0.0500391470489614,0.278849367355395,-0.29880043,0.00638898936717154,-0.107461051165796,0.095407944066408,0.00804830794824953,0.0442963864151751,"Consistent",-0.152100209404919
"BRD4",0.0284360134020618,0.511293032512277,-0.084748455,0.129174083647024,-0.230685234603741,0.00257712034137168,0.00805706417276811,0.0443257969250677,"Mixed",-0.0956658920672264
"ARHGEF11",-0.0862186424026516,0.326607469566709,-0.184643236,0.003362058593528,-0.0899185700007736,0.155721623255774,0.00808663951974141,0.0444320476827078,"Consistent",-0.120260149467808
"PLEKHJ1",-0.118078542271294,0.00047787594864294,0.00775814797002816,0.861003979919774,-0.033654545781741,0.417203524225726,0.00811167822566292,0.0445285414643383,"Mixed",-0.0479916466943357
"SETX",0.0752221568605211,0.139041131671951,-0.105952817,0.0702941162673679,-0.214484090834322,0.0176344370814494,0.00813779895881854,0.0445811348275386,"Mixed",-0.0817382503246003
"PARM1",-0.112690557807091,0.150957676928676,-0.276579749,0.161366049177381,-0.24538973002683,0.0070799006611206,0.00814183333849414,0.0445844322233138,"Consistent",-0.211553345611307
"ZFTA",0.0227629416062323,0.717514345239292,0.107270396351036,0.114882761592887,-0.215151820790407,0.00209582268342804,0.00815295475690904,0.0446077208666771,"Mixed",-0.0283728276110462
"TRAM1",0.105129575967997,0.141873310043894,-0.148991415,0.0274316285408279,-0.177452234556928,0.0445026720829957,0.00816936831267182,0.0446223402074408,"Mixed",-0.0737713578629772
"CKMT1B",0.0783313270757056,0.549884319845759,-0.258726104,0.0247973464130453,-0.139735304145875,0.0126909270474513,0.00816385832299992,0.0446223402074408,"Mixed",-0.10671002702339
"TMEM151B",-0.148067028959681,0.159554736383057,-0.283395118,0.0255749164301699,-0.142013283684987,0.0424993782731528,0.00817787043324609,0.044650003807244,"Consistent",-0.191158476881556
"GDE1",-0.0893647413529166,0.350981839444677,-0.319689446,0.0198680916720193,-0.110953821053663,0.0249266509436503,0.00819283007297817,0.0447128864781149,"Consistent",-0.173336002802193
"CNOT4",0.11260792847578,0.0590875334757397,-0.179309216,0.0244910477505491,-0.139774569368636,0.120286127721877,0.00820204526422488,0.044744378805971,"Mixed",-0.0688252856309518
"RPS27A",0.066768459086477,0.236751949400108,-0.031242119,0.635452810712353,-0.253748776198092,0.001162909558502,0.00823520508821154,0.0448875698240788,"Mixed",-0.0727408120372051
"PPME1",-0.03749501412622,0.514771071361649,-0.207654745,0.00446539535071292,-0.0768236346688145,0.0767415332231714,0.00828936876724801,0.0451259894877554,"Consistent",-0.107324464598345
"YIPF5",-0.124278888103074,0.212965548884336,-0.389554688,0.0110531280298093,-0.166425684371577,0.075005082797929,0.00829514647428233,0.0451272420671015,"Consistent",-0.226753086824884
"NCS1",0.0463381049572433,0.473477018858139,0.188210580375381,0.0797132619331053,-0.345066931629924,0.00468244636108073,0.00830147979940647,0.0451272420671015,"Mixed",-0.0368394154324334
"UCHL1",0.0651244246673794,0.680313031547158,-0.395363372,0.00953965026091017,-0.117141279371806,0.0272391624791479,0.00830349592273251,0.0451272420671015,"Mixed",-0.149126742234809
"SLC22A17",-0.138949980855639,0.0050879375506431,-0.208438511,0.0435545176041368,0.0111081124863173,0.798378847611091,0.00830880084743385,0.0451371870377742,"Mixed",-0.112093459789774
"TCOF1",-0.0783842049819237,0.0763715057141956,-0.110155689,0.0126845221817469,-0.0725998605798974,0.183145802743635,0.0083273466962192,0.0451439397729244,"Consistent",-0.0870465848539404
"SDHB",-0.0936062180736457,0.288514833150832,-0.265155739,0.0134056518295398,0.13048726710779,0.0458434080329992,0.00832324181847664,0.0451439397729244,"Mixed",-0.076091563321952
"AFTPH",-0.0549042646559705,0.159695846721013,-0.151131075,0.0133826616240838,-0.0630498244690294,0.0831508274656329,0.00833802348121846,0.0451776786580253,"Consistent",-0.0896950547083333
"RAB1A",0.0970048633657807,0.0791515265308395,-0.464348262,0.00757907379216354,-0.110198336607482,0.296505503386666,0.00834421208780273,0.0451783955016547,"Mixed",-0.1591805784139
"ZNF219",-0.0738526302995988,0.117205179625205,0.0937532700922121,0.104303607959675,-0.134540534155251,0.0145731068801679,0.00835475445039803,0.0451818199604142,"Mixed",-0.0382132981208792
"PSMD11",-0.0514507735719558,0.453829036284096,-0.269841783,0.00860109782602691,-0.160663539072518,0.0456442944507197,0.00835527997112286,0.0451818199604142,"Consistent",-0.160652031881491
"PCNP",0.122714872815557,0.0677727823656263,-0.269982143,0.0349068984995862,0.0681111076295959,0.0755504464300985,0.00837626296973338,0.045251578230192,"Mixed",-0.0263853875182824
"ARF4",0.0758309744265659,0.367320807045064,-0.369926838,0.008205959148154,-0.181985138281869,0.0593175603777549,0.00837863158392576,0.045251578230192,"Mixed",-0.158693667285101
"CHMP1B",-0.10745424084339,0.0623247216459266,-0.224940874,0.0149446150836079,-0.0590958064893741,0.192208887653622,0.00838722554447483,0.0452603542156974,"Consistent",-0.130496973777588
"CCDC177",0.0787070850672453,0.177804150227434,-0.081293368,0.306868775405914,-0.204221568654693,0.00328020584005263,0.00838534073346382,0.0452603542156974,"Mixed",-0.0689359505291491
"PRKCZ",0.0663347516026782,0.440878916069033,-0.150098634,0.0209296344978625,-0.103166109815685,0.0194288972503109,0.00839659897334452,0.0452733184162607,"Mixed",-0.0623099974043357
"DGKA",-0.0678574758098378,0.381115911986176,-0.181126036,0.01385120574161,-0.213824449837744,0.0340849568831243,0.00842087527580697,0.0453477400321131,"Consistent",-0.154269320549194
"PTBP3",-0.0657499538240605,0.0948508277049008,-0.084910671,0.0875072628513787,0.111578934918482,0.021791998917908,0.0084559857034827,0.0454800487463831,"Mixed",-0.0130272299685262
"DSTN",0.0482834471221647,0.520290512310662,-0.196561736,0.00274813994228969,-0.0707542074011887,0.126571365934665,0.00845966597990012,0.0454800487463831,"Mixed",-0.073010832093008
"CHPF2",-0.0310149128118438,0.501774678961987,-0.148111398,0.0251395810586913,-0.137606814712965,0.014386801555019,0.00847841916910208,0.0455255008629462,"Consistent",-0.105577708508269
"SARS1",-0.10531055583977,0.264138572350882,-0.341758211,0.00712694035602242,-0.114970352160055,0.0965904514185371,0.00849142350808857,0.0455576621010171,"Consistent",-0.187346372999942
"RBBP4",0.123958192415169,0.16375998840065,-0.125809856,0.0694618932466245,-0.165410615702585,0.0160247126654729,0.00850813971182153,0.0456066037490364,"Mixed",-0.0557540930958054
"ARGLU1",0.0332622560571316,0.707588577118896,0.168357726629085,0.117615949427086,-0.319756189759602,0.00219018879648742,0.00850788953790191,0.0456066037490364,"Mixed",-0.0393787356911284
"STOML2",-0.0951612722315005,0.162281505102075,-0.225906159,0.0135497234162508,-0.0917234223506078,0.0832769900942706,0.00853899402328982,0.0457184638781993,"Consistent",-0.137596951194036
"SMYD3",-0.0627993941808009,0.591268529817487,-0.295773565,0.0113223619230258,-0.173553550126877,0.0273963288126964,0.00854976786579755,0.0457539747668532,"Consistent",-0.177375503102559
"TSPAN5",0.052453432628309,0.595060717316283,-0.209712537,0.0217344931606096,-0.139926100441606,0.0142084519883757,0.00856296063469333,0.0457539747668532,"Mixed",-0.0990617349377657
"ANTKMT",-0.0990659126668598,0.234072927779832,-0.102284514,0.134444252722898,-0.207474364728293,0.00585166048778211,0.00857729552772095,0.0458102350368287,"Consistent",-0.136274930465051
"ARHGAP26",0.0862956663927008,0.117897716174476,-0.418459655,0.013162179231182,-0.148740802309141,0.119086434703117,0.00860120648697237,0.0458898511810508,"Mixed",-0.160301596972147
"SNU13",-0.0818510286870726,0.258379429324344,-0.235392858,0.0116852758944148,-0.10547555870366,0.0615639054495776,0.00864103322093753,0.0460265573746481,"Consistent",-0.140906481796911
"PGM5",-0.0613152469088014,0.267086010593743,-0.04500769,0.159927510387497,-0.282583277919554,0.00435259400432039,0.00864260323633588,0.0460265573746481,"Consistent",-0.129635404942785
"UTP25",-0.0842006555373382,0.055806644880998,-0.156648962,0.0391463631272376,-0.10386823517369,0.0851827311734982,0.00864902482867212,0.0460418784834517,"Consistent",-0.114905950903676
"HLA-DPB1",-0.315594526742709,0.00765754151546598,0.0275830782664572,0.508283815415014,0.141154668601327,0.0480865828210549,0.00868847940279258,0.0461160306344801,"Mixed",-0.0489522599583081
"HLA-DQB1",-0.108509399237672,0.0224087780407178,-0.13660061,0.0305138105447853,-0.0613436070259592,0.273499999812203,0.00868296254509807,0.0461160306344801,"Consistent",-0.10215120542121
"PI4K2A",0.0842345167338436,0.0427933620877501,-0.100563727,0.0919667194928833,-0.142853502254997,0.0474843189832672,0.00867797192271513,0.0461160306344801,"Mixed",-0.0530609041737179
"FNTB",-0.0871080865543776,0.20278107805212,-0.17345435,0.0232112787872653,-0.151044081758791,0.0397808741766409,0.00869135753277444,0.0461160306344801,"Consistent",-0.137202172771056
"C1GALT1",-0.0526424398980128,0.245793274760271,0.0827006885551791,0.523996767131388,-0.2158852649397,0.00145205307675646,0.00868310762615968,0.0461160306344801,"Mixed",-0.0619423387608444
